Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,7,536,8,1,3,2,76,89,0,300,2,5
167,7,202,8,1,3,2,82,36,0,300,1,5
168,10,196,11,1,3,2,74,62,180,300,1,5
169,13,375,13,2,3,2,57,76,420,540,2,5
170,7,461,8,1,3,2,15,63,0,300,4,5
171,5,385,6,1,3,2,25,54,180,300,4,5
172,10,400,10,2,3,2,31,36,420,540,3,5
173,6,243,7,1,3,1,98,92,180,300,2,5
174,1,216,3,1,3,2,86,37,0,300,1,5
175,2,95,2,1,3,2,11,26,180,300,1,5
176,6,216,6,2,3,2,48,3,300,600,1,5
177,8,344,8,2,3,1,48,68,420,540,2,5
178,7,229,8,1,3,2,22,2,0,300,3,5
179,1,456,3,1,3,2,7,36,60,180,1,5
180,8,503,10,1,3,1,78,1,60,180,1,5
181,10,390,11,1,3,1,3,37,60,180,3,5
182,11,254,11,2,3,2,100,1,300,600,1,5
183,11,292,11,2,3,2,28,94,300,600,4,5
184,8,329,8,2,3,2,0,64,420,540,1,5
185,10,533,12,1,3,2,19,100,180,300,4,5
186,8,410,8,2,3,2,91,53,420,540,1,5
187,5,137,6,1,3,1,0,99,180,300,4,5
188,6,319,6,2,3,1,47,60,420,540,1,5
189,11,137,11,1,3,1,56,66,180,300,4,5
190,10,108,10,1,3,2,36,41,180,300,1,5
191,3,377,3,2,3,1,12,82,420,540,1,5
192,2,230,2,2,3,1,15,59,300,600,2,5
193,1,139,1,1,3,2,42,97,180,300,3,5
194,7,138,7,1,3,1,28,40,180,300,1,5
195,1,236,2,1,3,1,3,15,180,300,1,5
196,3,238,4,1,3,1,74,13,180,300,2,5
197,6,463,7,1,3,2,39,30,180,300,4,5
198,2,177,2,1,3,1,66,47,180,300,3,5
199,11,439,12,1,3,1,25,13,0,300,4,5
200,8,397,8,2,3,2,89,90,420,540,1,5
201,13,25,14,1,3,2,22,24,180,300,2,5
202,12,388,12,2,3,1,73,42,420,540,4,5
203,2,2,3,1,3,2,84,87,0,300,2,5
204,5,542,6,1,3,2,71,37,0,300,1,5
205,9,30,10,1,3,1,18,63,60,180,2,5
206,5,421,6,1,3,2,16,59,60,180,1,5
207,1,261,2,2,3,1,78,99,420,540,3,5
208,2,41,3,1,3,1,91,23,0,300,3,5
209,13,523,14,1,3,1,87,99,0,300,1,5
210,13,1,13,1,3,2,67,15,60,180,3,5
211,14,142,15,1,3,2,9,32,60,180,4,5
212,7,93,7,1,3,2,49,55,180,300,1,5
213,8,67,8,2,3,2,92,48,300,600,3,5
214,1,467,3,1,3,1,51,33,60,180,2,5
215,10,351,11,1,3,2,2,86,60,180,3,5
216,4,562,6,1,3,1,90,69,0,300,1,5
217,13,265,13,2,3,2,53,89,300,420,1,5
218,12,324,13,1,3,1,83,13,180,300,2,5
219,9,326,9,2,3,2,66,16,420,540,2,5
220,8,577,9,1,3,2,64,100,180,300,4,5
221,7,547,8,1,3,1,38,100,180,300,1,5
222,12,386,12,2,3,1,89,18,420,540,2,5
223,9,38,9,1,3,2,64,67,60,180,1,5
224,6,528,8,1,3,1,12,24,180,300,3,5
225,10,125,10,1,3,1,57,6,180,300,3,5
226,7,298,7,2,3,1,99,1,300,420,2,5
227,10,499,11,1,3,1,98,82,180,300,3,5
228,3,15,4,1,3,1,98,17,60,180,3,5
229,14,256,14,2,3,2,60,99,420,540,1,5
230,7,107,7,2,3,1,84,57,420,540,3,5
231,10,590,11,1,3,2,52,66,60,180,1,5
232,3,102,3,1,3,2,11,92,180,300,4,5
233,10,42,10,1,3,1,73,71,60,180,4,5
234,10,241,10,2,3,1,0,28,420,540,4,5
235,11,388,11,2,3,1,38,23,420,540,1,5
236,12,294,12,2,3,2,55,58,300,600,4,5
237,8,581,10,1,3,1,66,39,0,300,4,5
238,6,116,6,1,3,1,73,43,180,300,4,5
239,14,147,14,1,3,1,51,38,180,300,2,5
240,9,515,11,1,3,2,61,52,0,300,3,5
241,8,419,8,2,3,1,86,80,420,540,3,5
242,1,67,1,1,3,2,43,72,180,300,2,5
243,10,81,10,1,3,1,28,37,180,300,3,5
244,10,102,11,1,3,1,25,36,180,300,1,5
245,2,466,4,1,3,2,50,75,0,300,2,5
246,12,540,13,1,3,1,52,76,60,180,3,5
247,9,28,9,1,3,2,41,4,60,180,4,5
248,7,443,8,1,3,1,87,90,60,180,2,5
249,5,571,7,1,3,2,83,3,60,180,3,5
250,3,18,3,1,3,1,31,82,60,180,2,5
251,14,538,15,1,3,1,40,41,0,300,4,5
252,14,511,15,1,3,1,56,69,180,300,3,5
253,2,136,3,1,3,2,53,62,0,300,1,5
254,7,21,8,1,3,2,59,48,60,180,2,5
255,5,31,6,1,3,1,87,15,0,300,3,5
256,10,97,10,1,3,1,100,48,180,300,4,5
257,7,479,9,1,3,2,6,31,0,300,3,5
258,14,512,15,1,3,1,28,14,60,180,2,5
259,8,216,9,1,3,1,57,27,60,180,2,5
260,9,221,9,2,3,1,48,80,420,540,2,5
261,3,383,3,2,3,1,5,79,420,540,1,5
262,2,282,2,2,3,2,99,38,420,540,3,5
263,8,582,10,1,3,2,66,64,0,300,1,5
264,14,53,14,1,3,1,6,13,60,180,3,5
265,14,589,16,1,3,2,68,96,0,300,3,5
266,8,60,9,1,3,2,70,64,60,180,3,5
267,5,112,6,2,3,1,14,53,180,300,3,5
268,11,558,13,1,3,1,69,72,0,300,2,5
269,12,234,12,2,3,2,66,70,300,600,3,5
270,4,372,5,1,3,1,85,49,0,300,1,5
271,9,159,10,1,3,2,68,48,180,300,3,5
272,12,134,12,1,3,1,87,3,180,300,4,5
273,7,470,8,1,3,1,63,83,180,300,1,5
274,2,282,3,1,3,1,49,50,180,300,4,5
275,13,59,13,1,3,1,29,87,60,180,3,5
276,4,384,4,2,3,2,31,74,420,540,1,5
277,9,286,9,2,3,1,54,25,300,420,3,5
278,8,538,9,1,3,2,43,73,60,180,4,5
279,7,544,9,1,3,1,3,68,60,180,3,5
280,6,172,7,1,3,1,22,36,180,300,2,5
281,4,256,4,2,3,1,82,67,300,600,4,5
282,5,273,6,1,3,2,3,28,180,300,1,5
283,11,54,12,1,3,2,33,83,180,300,1,5
284,9,148,9,1,3,2,62,20,180,300,1,5
285,11,456,13,1,3,2,18,10,0,300,3,5
286,8,556,10,1,3,1,12,63,0,300,1,5
287,2,254,2,2,3,2,66,59,300,420,2,5
288,14,108,14,1,3,1,27,70,180,300,1,5
289,11,452,13,1,3,2,41,60,60,180,4,5
290,10,121,11,1,3,2,80,35,60,180,4,5
291,2,526,4,1,3,2,57,48,60,180,4,5
292,12,326,13,1,3,2,97,58,0,300,2,5
293,3,338,3,2,3,1,15,81,420,540,4,5
294,7,450,8,1,3,2,50,49,0,300,1,5
295,10,532,12,1,3,2,58,92,0,300,3,5
296,3,53,3,1,3,2,88,35,60,180,4,5
297,8,378,8,2,3,2,66,53,420,540,3,5
298,3,582,5,1,3,2,70,40,0,300,3,5
299,4,312,5,1,3,2,68,19,0,300,4,5
300,13,59,13,1,3,1,63,55,60,180,3,5
301,7,534,9,1,3,1,39,68,0,300,2,5
302,12,140,12,1,3,2,23,73,180,300,4,5
303,4,336,5,1,3,2,89,78,180,300,3,5
304,5,508,6,1,3,1,81,67,180,300,1,5
305,11,273,12,1,3,2,87,93,180,300,2,5
306,12,195,12,2,3,2,56,51,420,540,2,5
307,8,252,8,2,3,1,28,9,420,540,1,5
308,10,545,11,1,3,1,39,31,0,300,3,5
309,12,506,14,1,3,2,59,8,0,300,2,5
310,7,522,9,1,3,2,4,4,60,180,1,5
311,13,477,14,1,3,1,1,58,0,300,2,5
312,11,51,11,1,3,1,78,89,60,180,4,5
313,1,568,3,1,3,2,52,44,60,180,4,5
314,5,509,6,1,3,2,52,1,0,300,3,5
315,10,419,11,1,3,1,63,52,0,300,1,5
316,6,478,7,1,3,2,21,69,60,180,2,5
317,14,411,14,2,3,1,34,19,420,540,2,5
318,6,192,7,1,3,2,13,2,180,300,1,5
319,9,216,9,2,3,1,100,81,300,420,1,5
320,7,3,8,1,3,2,0,60,180,300,1,5
321,13,187,14,1,3,2,13,22,0,300,1,5
322,11,148,11,1,3,2,35,2,180,300,3,5
323,11,380,11,2,3,1,70,26,420,540,2,5
324,8,432,10,1,3,2,66,84,0,300,2,5
325,14,273,14,2,3,1,47,97,420,540,1,5
326,7,385,7,2,3,2,94,77,420,540,1,5
327,5,54,6,1,3,2,39,79,180,300,4,5
328,9,312,9,2,3,2,43,100,420,540,4,5
329,11,208,12,1,3,1,58,22,60,180,2,5
330,14,596,15,1,3,2,34,27,180,300,4,5
331,5,80,6,1,3,2,82,20,60,180,2,5
332,12,340,12,2,3,1,53,53,420,540,4,5
333,10,133,11,1,3,1,52,53,180,300,4,5
334,12,50,13,1,3,2,100,67,180,300,2,5
335,2,400,2,2,3,2,71,89,420,540,1,5
336,13,221,13,2,3,2,94,18,300,600,4,5
337,12,519,14,1,3,1,13,78,180,300,2,5
338,3,173,4,1,3,2,82,40,60,180,1,5
339,9,520,11,1,3,2,26,85,180,300,1,5
340,1,413,1,2,3,2,7,57,420,540,4,5
341,3,263,4,1,3,2,97,57,180,300,2,5
342,3,418,3,2,3,1,66,66,420,540,2,5
343,1,352,1,2,3,2,32,68,420,540,1,5
344,7,231,8,1,3,2,20,17,180,300,3,5
345,14,575,16,1,3,2,2,30,180,300,2,5
346,1,120,1,1,3,2,67,99,180,300,2,5
347,3,136,4,1,3,2,4,54,0,300,3,5
348,14,547,15,1,3,1,67,34,180,300,1,5
349,2,556,4,1,3,2,28,62,60,180,1,5
350,12,35,12,1,3,2,7,89,60,180,2,5
351,5,379,6,1,3,1,53,21,180,300,1,5
352,12,521,13,1,3,1,75,50,180,300,1,5
353,6,190,6,2,3,1,41,77,300,420,3,5
354,8,362,9,1,3,2,42,99,180,300,1,5
355,11,103,11,1,3,1,78,40,180,300,2,5
356,11,202,11,2,3,2,22,20,300,600,1,5
357,5,271,5,2,3,2,87,25,420,540,2,5
358,9,416,9,2,3,1,34,38,420,540,4,5
359,13,129,13,1,3,1,96,86,180,300,3,5
360,4,420,6,1,3,2,53,54,60,180,2,5
361,2,362,3,1,3,1,67,91,0,300,4,5
362,1,181,1,2,3,2,6,21,300,600,2,5
363,3,380,3,2,3,2,89,82,420,540,4,5
364,12,488,13,1,3,1,46,69,180,300,2,5
365,8,225,8,2,3,1,84,11,420,540,2,5
366,11,412,12,1,3,2,8,20,0,300,2,5
367,4,346,4,2,3,2,29,50,420,540,3,5
368,7,560,8,1,3,2,37,96,180,300,4,5
369,14,230,15,1,3,1,49,92,180,300,4,5
370,8,160,10,1,3,1,18,4,0,300,1,5
371,13,140,14,1,3,1,60,52,0,300,4,5
372,2,503,4,1,3,1,56,25,0,300,4,5
373,1,225,1,2,3,2,58,53,420,540,1,5
374,12,459,14,1,3,1,71,52,60,180,4,5
375,12,12,12,1,3,1,0,4,60,180,1,5
376,13,89,14,1,3,2,31,55,0,300,3,5
377,3,586,4,1,3,2,98,73,180,300,3,5
378,14,7,14,2,3,1,23,94,180,300,3,5
379,2,523,3,1,3,2,62,90,180,300,1,5
380,1,365,1,2,3,2,7,23,420,540,4,5
381,6,256,6,2,3,1,23,35,300,600,3,5
382,14,41,15,1,3,1,21,66,180,300,1,5
383,13,176,14,1,3,1,94,69,0,300,4,5
384,8,95,8,1,3,2,32,54,180,300,4,5
385,8,184,8,2,3,2,78,17,300,600,4,5
386,1,473,3,1,3,1,26,19,180,300,2,5
387,9,325,9,2,3,2,54,7,420,540,3,5
388,12,461,14,1,3,1,40,47,60,180,3,5
389,9,521,11,1,3,2,53,22,180,300,3,5
390,7,572,9,1,3,2,61,72,180,300,1,5
391,12,521,14,1,3,2,56,25,180,300,4,5
392,5,245,6,1,3,1,37,20,0,300,4,5
393,14,296,14,2,3,2,2,75,420,540,3,5
394,11,273,12,1,3,1,15,64,60,180,1,5
395,10,34,10,1,3,1,40,5,60,180,3,5
396,4,225,4,2,3,1,56,95,420,540,3,5
397,13,573,14,1,3,2,22,61,180,300,1,5
398,6,225,7,1,3,2,31,58,180,300,2,5
399,10,487,12,1,3,1,95,93,60,180,1,5
400,5,416,5,2,3,2,30,47,420,540,3,5
401,6,463,7,1,3,2,68,9,180,300,4,5
402,14,1,16,1,3,1,38,39,60,180,3,5
403,13,200,13,2,3,1,86,45,300,600,2,5
404,8,67,9,1,3,1,45,92,60,180,3,5
405,6,475,8,1,3,2,26,12,60,180,3,5
406,2,258,3,1,3,2,10,43,0,300,4,5
407,7,96,7,1,3,2,77,79,180,300,3,5
408,12,440,13,1,3,2,15,72,0,300,2,5
409,11,596,12,1,3,1,56,49,180,300,4,5
410,1,65,3,1,3,2,51,100,60,180,3,5
411,2,388,3,1,3,1,8,40,0,300,4,5
412,4,475,6,1,3,1,40,73,60,180,3,5
413,4,468,5,1,3,2,84,21,60,180,1,5
414,7,247,7,2,3,1,39,42,300,600,2,5
415,3,284,3,2,3,2,74,47,420,540,1,5
416,5,95,5,1,3,2,62,11,180,300,4,5
417,1,483,3,1,3,1,83,95,180,300,3,5
418,13,281,13,2,3,1,88,70,300,600,2,5
419,3,321,4,1,3,1,56,43,60,180,4,5
420,12,202,12,2,3,1,63,80,300,420,4,5
421,10,397,10,2,3,2,82,13,420,540,4,5
422,8,159,8,1,3,1,70,50,180,300,2,5
423,1,457,3,1,3,1,41,51,0,300,4,5
424,14,592,15,1,3,1,91,73,0,300,1,5
425,7,337,8,1,3,2,75,91,0,300,2,5
426,6,322,7,1,3,2,68,64,0,300,1,5
427,14,360,15,1,3,2,95,72,180,300,4,5
428,11,397,11,2,3,2,30,68,420,540,2,5
429,2,489,3,1,3,1,36,92,60,180,1,5
430,10,66,11,1,3,2,98,34,60,180,1,5
431,6,598,7,1,3,2,14,74,60,180,2,5
432,9,316,9,2,3,1,26,29,420,540,2,5
433,13,352,13,2,3,2,29,29,420,540,3,5
434,10,211,10,2,3,1,76,87,420,540,3,5
435,4,338,4,2,3,1,21,9,420,540,3,5
436,1,521,2,1,3,1,64,3,60,180,1,5
437,12,450,14,1,3,1,53,27,0,300,1,5
438,6,415,7,1,3,2,8,30,0,300,1,5
439,11,349,11,2,3,2,25,69,420,540,4,5
440,12,24,12,1,3,2,71,33,60,180,1,5
441,12,336,13,1,3,2,66,51,180,300,2,5
442,9,132,10,1,3,1,86,64,0,300,4,5
443,2,125,3,1,3,1,7,67,180,300,3,5
444,1,557,3,1,3,1,95,13,0,300,3,5
445,2,560,4,1,3,2,42,73,0,300,2,5
446,5,593,6,1,3,2,38,19,60,180,1,5
447,6,308,6,2,3,2,31,86,420,540,3,5
448,4,509,6,1,3,1,7,58,0,300,2,5
449,6,106,7,1,3,2,72,46,180,300,2,5
450,10,379,10,2,3,2,47,90,420,540,4,5
451,2,132,3,1,3,2,18,12,60,180,4,5
452,2,163,2,1,3,1,49,32,180,300,2,5
453,10,228,10,2,3,1,9,14,300,420,3,5
454,13,512,14,1,3,2,8,12,0,300,3,5
455,10,597,11,1,3,1,47,80,0,300,1,5
456,3,514,4,1,3,2,27,64,0,300,2,5
457,2,46,4,1,3,2,86,51,0,300,3,5
458,10,109,10,1,3,1,55,90,180,300,3,5
459,9,16,9,1,3,2,80,64,60,180,2,5
460,12,149,13,1,3,2,92,70,180,300,4,5
461,11,58,11,1,3,2,18,57,60,180,1,5
462,3,234,3,2,3,2,4,27,300,600,2,5
463,9,588,11,1,3,1,88,79,60,180,4,5
464,2,233,3,1,3,2,10,52,0,300,4,5
465,7,156,7,1,3,2,6,77,180,300,4,5
466,9,410,9,2,3,1,72,4,420,540,2,5
467,1,523,2,1,3,2,76,74,0,300,2,5
468,12,335,12,2,3,1,77,98,420,540,2,5
469,6,452,7,1,3,1,80,1,0,300,1,5
470,9,48,11,1,3,1,39,69,60,180,3,5
471,12,295,13,1,3,2,10,73,0,300,2,5
472,7,433,9,1,3,1,61,58,0,300,4,5
473,4,161,4,2,3,2,80,30,420,540,4,5
474,12,265,12,2,3,1,38,86,420,540,3,5
475,14,547,15,1,3,1,59,26,0,300,2,5
476,12,597,14,1,3,1,96,48,0,300,2,5
477,11,435,12,2,3,1,99,59,180,300,2,5
478,3,458,4,2,3,1,11,90,60,180,4,5
479,1,253,1,2,3,2,81,99,300,420,3,5
480,7,344,7,2,3,2,93,40,420,540,1,5
481,1,29,2,1,3,2,12,93,180,300,4,5
482,13,170,14,1,3,1,78,79,0,300,2,5
483,7,189,7,2,3,1,34,66,300,420,1,5
484,11,57,11,1,3,1,81,45,60,180,3,5
485,4,245,5,2,3,1,13,84,300,420,2,5
486,8,274,10,1,3,1,71,53,180,300,1,5
487,6,217,6,2,3,1,81,70,420,540,1,5
488,6,102,6,1,3,2,52,87,180,300,2,5
489,13,220,13,2,3,2,88,23,420,540,3,5
490,14,90,14,1,3,2,97,40,180,300,2,5
491,13,231,13,2,3,2,16,12,420,540,1,5
492,2,108,2,1,3,2,60,85,180,300,2,5
493,6,431,8,1,3,2,78,68,0,300,3,5
494,5,180,6,1,3,2,67,9,60,180,1,5
495,2,407,2,2,3,1,57,74,420,540,4,5
496,1,533,2,1,3,2,90,72,0,300,4,5
497,9,213,9,2,3,2,70,13,300,600,4,5
498,14,507,15,1,3,1,55,71,180,300,4,5
499,12,525,14,1,3,2,98,71,0,300,3,5
500,11,586,12,1,3,1,67,63,180,300,1,5
501,1,555,2,1,3,2,88,75,0,300,1,5
502,12,313,12,2,3,1,40,87,420,540,2,5
503,8,509,10,1,3,2,38,45,60,180,4,5
504,14,215,14,2,3,2,61,62,300,420,2,5
505,3,341,3,2,3,1,99,4,420,540,3,5
506,7,315,8,1,3,2,87,65,0,300,3,5
507,8,486,10,1,3,2,20,99,0,300,2,5
508,8,10,8,2,3,1,82,79,180,300,4,5
509,5,234,5,2,3,1,39,79,300,420,1,5
510,3,391,3,2,3,1,57,82,420,540,4,5
511,13,74,13,1,3,2,89,40,180,300,4,5
512,3,368,4,1,3,1,80,25,60,180,1,5
513,13,320,15,1,3,2,98,56,60,180,3,5
514,1,572,3,1,3,2,6,1,0,300,1,5
515,6,210,7,1,3,1,54,46,0,300,2,5
516,9,283,9,2,3,1,25,85,300,600,3,5
517,13,518,14,1,3,2,89,28,60,180,1,5
518,10,246,10,2,3,2,47,0,420,540,3,5
519,10,439,12,1,3,2,76,35,60,180,3,5
520,13,409,13,2,3,2,22,41,420,540,3,5
521,1,599,2,1,3,1,4,65,0,300,2,5
522,4,478,6,1,3,2,56,50,0,300,2,5
523,14,519,16,1,3,2,84,63,60,180,4,5
524,7,24,8,1,3,2,89,31,60,180,4,5
525,9,463,10,1,3,1,94,74,180,300,2,5
526,8,214,8,2,3,1,5,28,420,540,3,5
527,12,78,13,1,3,1,97,19,0,300,3,5
528,11,134,12,1,3,2,49,83,0,300,2,5
529,14,237,14,2,3,2,45,99,300,420,3,5
530,14,357,14,2,3,1,49,82,420,540,3,5
