Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
164,1,0,1,1,3,3,43,16,60,180,1,5
165,1,0,1,2,3,2,38,13,420,540,1,5
166,1,0,1,1,3,2,93,58,60,180,3,5
167,1,0,1,1,3,2,41,42,60,180,3,5
168,1,0,1,2,3,2,79,68,420,540,3,5
169,1,0,1,1,3,2,79,30,60,180,3,5
170,1,0,1,1,3,1,16,59,60,180,3,5
171,1,0,1,2,3,2,45,10,0,300,1,5
172,1,0,1,1,3,1,43,53,60,180,3,5
173,1,0,1,1,3,3,7,40,60,180,1,5
174,1,0,1,2,3,3,11,26,180,300,3,5
175,1,0,1,2,3,1,32,21,300,600,3,5
176,1,0,1,2,3,1,75,22,420,540,1,5
177,1,0,1,1,3,1,14,12,60,180,2,5
178,1,0,1,1,3,2,68,24,60,180,3,5
179,1,0,1,1,3,1,83,56,60,180,4,5
180,1,0,1,1,3,1,2,91,60,180,1,5
181,1,0,1,1,3,3,71,55,60,180,1,5
182,1,0,1,1,3,1,27,4,60,180,4,5
183,1,0,1,2,3,3,54,47,60,180,3,5
184,1,0,1,1,3,3,86,1,60,180,3,5
185,1,0,1,2,3,1,76,21,180,300,3,5
186,1,0,1,1,3,3,87,14,60,180,3,5
187,1,0,1,2,3,2,13,98,60,180,1,5
188,1,0,1,1,3,2,90,11,60,180,2,5
189,1,0,1,1,3,2,35,48,60,180,3,5
190,1,0,1,1,3,3,65,67,60,180,1,5
191,1,0,1,2,3,1,37,46,300,600,4,5
192,1,0,1,1,3,3,62,21,60,180,3,5
193,1,0,1,2,3,1,29,84,60,180,3,5
194,1,0,1,1,3,2,43,79,60,180,2,5
195,1,0,1,1,3,3,75,35,60,180,1,5
196,1,0,1,2,3,1,33,75,60,180,4,5
197,1,0,1,2,3,2,99,36,60,180,2,5
198,1,0,1,1,3,1,74,21,60,180,3,5
199,1,0,1,1,3,1,57,36,60,180,2,5
200,1,0,1,1,3,2,4,55,60,180,3,5
201,1,0,1,1,3,2,53,25,60,180,4,5
202,1,0,1,1,3,1,89,59,60,180,3,5
203,1,0,1,2,3,1,48,45,180,300,3,5
204,1,0,1,2,3,3,51,89,60,180,4,5
205,1,0,1,1,3,1,41,31,60,180,4,5
206,1,0,1,1,3,1,26,46,60,180,2,5
207,1,0,1,2,3,2,69,100,180,300,2,5
208,1,0,1,2,3,3,48,74,420,540,3,5
209,1,0,1,2,3,3,56,26,180,300,3,5
210,1,0,1,1,3,3,81,46,60,180,3,5
211,1,0,1,2,3,3,95,50,300,600,3,5
212,1,0,1,2,3,1,4,1,420,540,4,5
213,1,0,1,1,3,1,48,38,60,180,1,5
214,1,0,1,2,3,1,9,98,420,540,3,5
215,1,0,1,1,3,1,82,45,60,180,2,5
216,1,0,1,2,3,2,41,99,300,600,4,5
217,1,0,1,2,3,2,84,52,180,300,4,5
218,1,0,1,1,3,3,30,95,60,180,3,5
219,1,0,1,1,3,3,60,93,60,180,1,5
220,1,0,1,1,3,3,88,23,60,180,4,5
221,1,0,1,2,3,1,40,29,0,300,3,5
222,1,0,1,2,3,2,89,73,0,300,4,5
223,1,0,1,1,3,3,25,11,60,180,3,5
224,1,0,1,1,3,2,87,42,60,180,1,5
225,1,0,1,1,3,2,58,25,60,180,4,5
226,1,0,1,2,3,2,71,83,300,420,3,5
227,1,0,1,1,3,2,3,79,60,180,1,5
228,1,0,1,2,3,2,31,36,300,420,3,5
229,1,0,1,1,3,1,47,63,60,180,4,5
230,1,0,1,1,3,3,41,65,60,180,3,5
231,1,0,1,2,3,2,75,39,0,300,4,5
232,1,0,1,1,3,3,32,23,60,180,3,5
233,1,0,1,1,3,2,53,52,60,180,2,5
234,1,0,1,2,3,3,84,29,60,180,4,5
235,1,0,1,2,3,1,27,72,0,300,4,5
236,1,0,1,1,3,3,46,90,60,180,3,5
237,1,0,1,1,3,2,57,62,60,180,1,5
238,1,0,1,1,3,2,43,52,60,180,4,5
239,1,0,1,1,3,1,51,79,60,180,2,5
240,1,0,1,1,3,2,9,18,60,180,3,5
241,1,0,1,1,3,2,72,58,60,180,1,5
242,1,0,1,1,3,3,56,33,60,180,2,5
243,1,0,1,1,3,1,94,29,60,180,2,5
244,1,0,1,2,3,2,86,20,180,300,1,5
245,1,0,1,2,3,1,7,75,420,540,3,5
246,1,0,1,2,3,3,60,88,420,540,2,5
247,1,0,1,1,3,1,6,79,60,180,2,5
248,1,0,1,1,3,1,9,62,60,180,2,5
249,1,0,1,1,3,1,8,97,60,180,3,5
250,1,0,1,1,3,2,6,47,60,180,3,5
251,1,0,1,2,3,1,73,77,60,180,3,5
252,1,0,1,1,3,1,50,72,60,180,2,5
253,1,0,1,2,3,2,86,44,300,420,1,5
254,1,0,1,2,3,3,37,14,300,420,3,5
255,1,0,1,2,3,3,37,58,420,540,2,5
256,1,0,1,1,3,2,96,80,60,180,4,5
257,1,0,1,2,3,3,15,45,420,540,3,5
258,1,0,1,1,3,2,93,15,60,180,2,5
259,1,0,1,2,3,1,50,17,180,300,4,5
260,1,0,1,2,3,3,46,63,180,300,2,5
261,1,0,1,1,3,1,65,43,60,180,3,5
262,1,0,1,1,3,3,70,39,60,180,4,5
263,1,0,1,2,3,3,27,33,180,300,2,5
264,1,0,1,1,3,1,96,89,60,180,4,5
265,1,0,1,2,3,1,36,2,60,180,1,5
266,1,0,1,2,3,1,78,58,300,420,4,5
267,1,0,1,1,3,3,30,14,60,180,3,5
268,1,0,1,1,3,1,3,61,60,180,1,5
269,1,0,1,1,3,3,82,34,60,180,3,5
270,1,0,1,2,3,2,47,100,180,300,4,5
271,1,0,1,1,3,3,67,93,60,180,2,5
272,1,0,1,1,3,1,93,38,60,180,4,5
273,1,0,1,1,3,2,77,51,60,180,1,5
274,1,0,1,1,3,2,6,57,60,180,4,5
275,1,0,1,1,3,1,59,47,60,180,4,5
276,1,0,1,2,3,2,47,79,0,300,4,5
277,1,0,1,1,3,2,73,27,60,180,1,5
278,1,0,1,2,3,1,6,52,60,180,3,5
279,1,0,1,2,3,2,74,48,420,540,2,5
280,1,0,1,1,3,3,17,86,60,180,1,5
281,1,0,1,1,3,1,26,7,60,180,2,5
282,1,0,1,1,3,2,51,94,60,180,2,5
283,1,0,1,1,3,2,1,53,60,180,1,5
284,1,0,1,1,3,3,1,29,60,180,4,5
285,1,0,1,1,3,2,39,70,60,180,4,5
286,1,0,1,1,3,1,31,85,60,180,2,5
287,1,0,1,1,3,2,55,36,60,180,2,5
288,1,0,1,2,3,2,28,84,420,540,1,5
289,1,0,1,1,3,1,58,33,60,180,2,5
290,1,0,1,1,3,2,47,6,60,180,2,5
291,1,0,1,1,3,3,73,80,60,180,1,5
292,1,0,1,2,3,2,66,87,180,300,1,5
293,1,0,1,1,3,2,83,52,60,180,3,5
294,1,0,1,2,3,2,9,26,0,300,2,5
295,1,0,1,1,3,3,70,45,60,180,4,5
296,1,0,1,1,3,3,2,3,60,180,4,5
297,1,0,1,1,3,1,2,2,60,180,4,5
298,1,0,1,1,3,3,28,100,60,180,3,5
299,1,0,1,1,3,3,97,99,60,180,4,5
300,1,0,1,1,3,2,49,88,60,180,2,5
301,1,0,1,2,3,2,52,93,0,300,2,5
302,1,0,1,1,3,3,83,24,60,180,1,5
303,1,0,1,1,3,3,32,54,60,180,4,5
304,1,0,1,2,3,2,84,32,180,300,1,5
305,1,0,1,1,3,1,62,22,60,180,3,5
306,1,0,1,2,3,1,38,62,0,300,3,5
307,1,0,1,2,3,1,0,87,180,300,1,5
308,1,0,1,1,3,2,19,50,60,180,3,5
309,1,0,1,1,3,1,7,75,60,180,4,5
310,1,0,1,1,3,2,98,98,60,180,2,5
311,1,0,1,1,3,2,17,3,60,180,4,5
312,1,0,1,2,3,3,64,25,0,300,2,5
313,1,0,1,1,3,2,95,71,60,180,1,5
314,1,0,1,1,3,2,61,50,60,180,3,5
315,1,0,1,1,3,1,32,36,60,180,1,5
316,1,0,1,2,3,3,21,64,180,300,4,5
317,1,0,1,1,3,3,99,73,60,180,2,5
318,1,0,1,1,3,2,27,95,60,180,4,5
319,1,0,1,2,3,1,19,95,0,300,2,5
320,1,0,1,1,3,2,97,14,60,180,1,5
321,1,0,1,2,3,2,94,77,60,180,3,5
322,1,0,1,2,3,3,65,30,60,180,3,5
323,1,0,1,2,3,1,72,89,60,180,4,5
324,1,0,1,2,3,3,80,48,300,420,1,5
325,1,0,1,1,3,1,38,47,60,180,3,5
326,1,0,1,1,3,2,93,17,60,180,1,5
327,1,0,1,1,3,2,8,7,60,180,1,5
328,1,0,1,1,3,2,65,47,60,180,2,5
329,1,0,1,1,3,3,77,84,60,180,4,5
330,1,0,1,1,3,1,72,6,60,180,3,5
331,1,0,1,1,3,3,53,41,60,180,2,5
332,1,0,1,1,3,3,62,7,60,180,3,5
333,1,0,1,2,3,3,23,54,420,540,3,5
334,1,0,1,1,3,3,79,27,60,180,1,5
335,1,0,1,2,3,1,16,26,300,420,3,5
336,1,344,2,2,3,3,10,65,420,540,1,5
337,1,33,2,1,3,3,47,62,60,180,4,5
338,1,198,2,1,3,3,29,80,180,300,1,5
339,1,420,2,2,3,1,29,93,180,300,4,5
340,1,483,2,2,3,2,71,84,0,300,3,5
341,1,511,2,2,3,3,94,64,60,180,1,5
342,1,218,2,1,3,2,16,75,0,300,4,5
343,1,363,2,2,3,2,1,36,420,540,2,5
344,1,197,2,1,3,1,83,10,0,300,3,5
345,1,437,2,1,3,1,38,5,180,300,4,5
346,1,336,2,2,3,2,98,33,420,540,1,5
347,1,265,2,1,3,2,86,63,0,300,4,5
348,1,297,2,1,3,2,66,5,180,300,1,5
349,1,539,2,1,3,2,52,37,60,180,1,5
350,1,102,2,2,3,1,73,47,180,300,2,5
351,1,576,2,1,3,2,94,12,180,300,3,5
352,1,401,2,1,3,1,13,6,60,180,3,5
353,1,296,2,1,3,3,100,35,60,180,4,5
354,1,423,2,1,3,2,54,18,180,300,1,5
355,1,410,2,1,3,1,13,81,60,180,4,5
356,1,62,2,1,3,2,45,82,60,180,4,5
357,1,596,2,1,3,3,50,37,0,300,3,5
358,1,281,2,1,3,1,80,71,60,180,1,5
359,1,284,2,2,3,2,72,80,420,540,3,5
360,1,371,2,2,3,2,75,100,420,540,4,5
361,1,592,2,2,3,1,80,71,180,300,2,5
362,1,366,2,1,3,1,78,28,60,180,4,5
363,1,309,2,1,3,3,3,90,0,300,4,5
364,1,211,2,1,3,2,97,60,0,300,1,5
365,1,585,2,1,3,2,13,18,180,300,3,5
366,1,227,2,2,3,2,75,92,420,540,4,5
367,1,209,2,1,3,2,81,61,0,300,1,5
368,1,523,2,1,3,2,63,44,0,300,4,5
369,1,340,2,2,3,2,78,77,0,300,1,5
370,1,184,2,1,3,1,90,48,180,300,3,5
371,1,264,2,1,3,1,9,55,60,180,2,5
372,1,252,2,1,3,1,45,80,180,300,2,5
373,1,187,2,1,3,2,10,42,60,180,3,5
374,1,336,2,1,3,3,89,1,0,300,4,5
375,1,51,2,1,3,1,24,52,180,300,2,5
376,1,294,2,1,3,1,98,34,180,300,4,5
377,1,497,2,1,3,3,21,74,180,300,4,5
378,1,31,2,2,3,1,85,76,60,180,2,5
379,1,482,2,2,3,3,43,23,60,180,3,5
380,1,116,2,2,3,1,30,65,180,300,4,5
381,1,425,2,1,3,3,32,66,60,180,1,5
382,1,285,2,1,3,3,66,61,180,300,1,5
383,1,337,2,1,3,1,83,89,60,180,4,5
384,1,201,2,2,3,3,3,97,300,600,1,5
385,1,588,2,1,3,2,19,20,60,180,4,5
386,1,45,2,2,3,2,56,91,300,420,4,5
387,1,497,2,2,3,3,18,70,60,180,2,5
388,1,68,2,1,3,3,56,24,180,300,3,5
389,1,259,2,1,3,2,25,43,0,300,1,5
390,1,298,2,2,3,2,21,63,60,180,3,5
391,1,85,2,1,3,2,81,100,60,180,3,5
392,1,95,2,2,3,2,0,10,60,180,4,5
393,1,169,2,1,3,3,71,26,60,180,2,5
394,1,573,2,2,3,3,26,49,0,300,4,5
395,1,47,2,1,3,1,6,16,0,300,2,5
396,1,256,2,1,3,1,32,4,60,180,3,5
397,1,404,2,1,3,1,34,24,180,300,2,5
398,1,129,2,2,3,1,98,58,420,540,3,5
399,1,529,2,2,3,2,65,16,420,540,1,5
400,1,90,2,2,3,1,65,85,300,420,4,5
401,1,504,2,1,3,3,66,98,0,300,4,5
402,1,218,2,1,3,1,98,71,60,180,3,5
403,1,575,2,1,3,3,41,93,180,300,4,5
404,1,490,2,1,3,3,49,57,0,300,2,5
405,1,393,2,1,3,2,37,93,180,300,4,5
406,1,564,2,2,3,1,3,52,180,300,1,5
407,1,169,2,1,3,1,32,98,0,300,3,5
408,1,110,2,2,3,1,65,94,0,300,3,5
409,1,214,2,2,3,3,26,42,300,600,3,5
410,1,494,2,1,3,1,64,0,0,300,3,5
411,1,494,2,1,3,3,5,22,0,300,3,5
412,1,409,2,1,3,2,74,19,60,180,4,5
413,1,448,2,2,3,3,42,56,180,300,3,5
414,1,437,2,1,3,1,90,57,0,300,3,5
415,1,235,2,1,3,1,20,53,180,300,4,5
416,1,77,2,2,3,2,16,91,420,540,4,5
417,1,543,2,1,3,3,64,6,180,300,4,5
418,1,54,2,2,3,2,4,5,60,180,3,5
419,1,466,2,1,3,1,84,10,180,300,3,5
420,1,339,2,2,3,2,47,77,60,180,4,5
421,1,288,2,1,3,2,5,72,60,180,4,5
422,1,592,2,1,3,2,86,81,0,300,2,5
423,1,571,2,1,3,3,62,62,60,180,4,5
424,1,16,2,1,3,3,52,76,180,300,1,5
425,1,216,2,2,3,2,68,78,60,180,1,5
426,1,331,2,1,3,3,16,45,60,180,1,5
427,1,516,2,1,3,2,74,79,60,180,4,5
428,1,559,2,1,3,3,59,69,0,300,2,5
429,1,114,2,1,3,3,62,51,60,180,1,5
430,1,19,2,1,3,2,69,20,0,300,4,5
431,1,18,2,2,3,3,14,79,300,420,3,5
432,1,177,2,1,3,2,78,89,60,180,3,5
433,1,474,2,1,3,1,37,61,0,300,1,5
434,1,5,2,1,3,1,72,66,180,300,1,5
435,1,56,2,1,3,2,21,63,60,180,1,5
436,1,289,2,2,3,2,53,85,0,300,1,5
437,1,526,2,1,3,3,81,100,180,300,3,5
438,1,524,2,2,3,1,18,87,0,300,3,5
439,1,525,2,1,3,3,9,15,0,300,4,5
440,1,86,2,2,3,1,40,0,0,300,3,5
441,1,366,2,1,3,1,81,40,0,300,1,5
442,1,191,2,2,3,1,87,76,0,300,3,5
443,1,3,2,2,3,3,74,33,420,540,2,5
444,12,248,12,2,3,3,76,80,300,600,4,5
445,13,331,13,2,3,2,41,82,420,540,4,5
446,11,98,12,1,3,3,29,40,60,180,4,5
447,6,505,8,1,3,1,16,68,60,180,4,5
448,12,545,13,2,3,2,81,15,60,180,4,5
449,11,424,12,1,3,2,97,80,180,300,2,5
450,13,109,13,1,3,2,78,36,180,300,1,5
451,9,356,9,2,3,2,86,65,420,540,2,5
452,13,35,13,1,3,1,83,2,60,180,3,5
453,5,241,5,2,3,1,3,55,300,420,4,5
454,4,140,5,1,3,3,47,32,60,180,1,5
455,12,394,12,2,3,1,51,41,420,540,3,5
456,1,505,3,2,3,3,57,46,0,300,1,5
457,2,351,2,2,3,2,53,55,420,540,4,5
458,13,513,15,1,3,1,100,37,60,180,3,5
459,7,566,8,2,3,1,43,67,300,420,4,5
460,4,302,4,2,3,2,17,30,420,540,4,5
461,9,364,10,1,3,1,2,40,0,300,1,5
462,3,387,4,1,3,2,21,13,60,180,3,5
463,3,539,4,2,3,3,25,82,0,300,2,5
464,10,395,11,1,3,2,13,39,180,300,2,5
465,2,505,3,2,3,1,89,86,300,420,2,5
466,12,223,12,2,3,1,33,60,420,540,1,5
467,11,6,11,1,3,3,29,90,60,180,2,5
468,12,81,12,1,3,1,12,40,180,300,4,5
469,6,72,7,2,3,1,85,82,0,300,2,5
470,4,119,4,2,3,2,82,59,420,540,3,5
471,1,297,1,2,3,1,74,69,300,600,1,5
472,4,248,5,1,3,3,57,79,0,300,3,5
473,9,3,9,1,3,2,37,95,60,180,3,5
474,8,138,9,1,3,1,4,67,0,300,2,5
475,1,319,1,2,3,1,37,93,420,540,1,5
476,2,581,3,1,3,2,74,83,180,300,3,5
477,9,372,9,2,3,2,77,69,420,540,1,5
478,10,396,10,2,3,2,1,85,420,540,3,5
479,12,155,12,2,3,1,90,13,300,420,2,5
480,10,93,10,2,3,1,64,20,300,420,4,5
481,8,364,10,2,3,3,55,59,300,420,2,5
482,4,358,4,2,3,1,72,28,420,540,3,5
483,8,435,10,1,3,3,78,59,0,300,3,5
484,14,515,15,1,3,3,98,95,180,300,2,5
485,3,324,4,1,3,3,21,35,60,180,2,5
486,8,436,9,2,3,1,68,23,180,300,1,5
487,7,599,8,1,3,2,39,17,60,180,2,5
488,9,323,9,2,3,1,37,82,420,540,4,5
489,1,519,3,1,3,3,60,76,60,180,3,5
490,14,512,16,1,3,3,13,45,60,180,1,5
491,11,278,12,2,3,1,11,66,60,180,3,5
492,4,287,5,1,3,2,67,87,180,300,3,5
493,2,351,2,2,3,1,85,26,420,540,1,5
494,9,544,10,1,3,2,74,15,180,300,1,5
495,6,234,6,2,3,3,19,84,420,540,4,5
496,1,418,2,1,3,2,78,45,0,300,3,5
497,7,370,8,2,3,3,67,55,420,540,3,5
498,13,2,13,1,3,2,73,62,60,180,2,5
499,1,243,1,2,3,1,79,80,300,600,1,5
500,1,280,1,2,3,1,70,5,300,420,1,5
501,9,293,9,2,3,2,0,98,420,540,3,5
502,2,483,4,1,3,3,89,90,60,180,1,5
503,13,76,13,1,3,2,21,26,180,300,3,5
504,5,58,5,1,3,3,80,40,60,180,1,5
505,4,185,5,2,3,3,84,36,420,540,2,5
506,14,306,14,2,3,2,62,43,420,540,3,5
507,13,32,15,1,3,1,81,79,180,300,2,5
508,12,207,12,2,3,2,98,83,420,540,2,5
509,7,198,7,2,3,2,87,48,300,420,4,5
510,12,144,12,1,3,1,77,98,180,300,3,5
511,6,288,7,2,3,1,75,52,420,540,4,5
512,8,153,8,2,3,3,2,8,180,300,3,5
513,3,533,4,1,3,2,81,1,0,300,2,5
514,8,263,9,2,3,2,66,13,300,600,3,5
515,2,41,2,1,3,2,93,60,60,180,4,5
516,4,64,4,2,3,3,74,38,180,300,2,5
517,9,264,9,2,3,1,27,66,300,600,1,5
518,7,137,7,1,3,1,36,17,180,300,2,5
519,1,485,3,1,3,2,99,51,0,300,1,5
520,7,323,8,1,3,3,38,45,60,180,1,5
521,6,62,6,1,3,1,83,67,180,300,3,5
522,1,309,1,2,3,3,27,20,420,540,2,5
523,6,203,7,1,3,3,21,39,0,300,1,5
524,11,24,11,2,3,3,85,18,60,180,4,5
525,14,270,14,2,3,2,10,35,300,600,2,5
526,4,501,5,1,3,3,39,40,60,180,2,5
527,1,246,1,2,3,3,94,58,300,600,1,5
528,5,189,5,2,3,3,50,13,420,540,2,5
