Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,8,378,8,2,3,2,0,38,420,540,3,5
167,3,152,3,1,3,2,73,14,180,300,2,5
168,12,203,14,1,3,2,4,79,0,300,3,5
169,9,47,10,2,3,2,25,32,180,300,3,5
170,1,244,2,2,3,2,100,2,420,540,4,5
171,12,150,13,2,3,1,7,28,60,180,3,5
172,1,71,1,2,3,1,41,49,300,420,1,5
173,14,587,16,1,3,1,8,11,0,300,3,5
174,13,114,13,1,3,2,51,23,180,300,4,5
175,3,223,3,2,3,2,14,6,420,540,3,5
176,7,42,7,1,3,1,54,8,60,180,3,5
177,5,119,5,2,3,1,46,74,180,300,4,5
178,12,69,13,2,3,1,44,49,420,540,1,5
179,12,176,12,2,3,2,76,90,300,600,1,5
180,14,27,15,2,3,2,80,13,0,300,4,5
181,6,136,6,1,3,1,99,3,180,300,2,5
182,11,270,11,2,3,1,9,31,300,600,3,5
183,6,184,6,2,3,2,63,60,420,540,3,5
184,14,5,15,2,3,1,52,43,0,300,1,5
185,12,461,14,1,3,2,42,70,60,180,2,5
186,10,463,12,2,3,2,40,39,300,420,2,5
187,14,231,14,2,3,1,72,50,300,420,3,5
188,8,399,9,1,3,2,46,2,0,300,1,5
189,2,336,3,1,3,1,69,31,0,300,1,5
190,10,225,11,1,3,1,80,88,0,300,4,5
191,6,509,8,2,3,2,20,95,60,180,4,5
192,8,552,9,2,3,1,85,33,180,300,2,5
193,9,439,11,2,3,1,82,73,0,300,1,5
194,8,574,10,2,3,1,51,90,420,540,4,5
195,12,396,13,2,3,1,3,55,420,540,4,5
196,5,548,7,2,3,2,79,36,0,300,2,5
197,10,471,11,2,3,1,89,3,60,180,2,5
198,13,396,14,1,3,1,73,40,0,300,1,5
199,2,307,2,2,3,2,38,34,420,540,3,5
200,11,483,13,2,3,1,47,32,420,540,4,5
201,3,231,4,1,3,2,35,86,60,180,2,5
202,13,172,13,2,3,1,66,71,420,540,4,5
203,12,495,13,2,3,2,25,82,180,300,2,5
204,4,131,4,2,3,2,71,80,420,540,2,5
205,1,18,1,2,3,2,89,98,180,300,4,5
206,9,240,9,2,3,1,0,21,300,600,3,5
207,10,94,12,2,3,2,10,95,420,540,3,5
208,10,242,11,2,3,2,90,62,60,180,2,5
209,2,240,3,1,3,1,45,99,0,300,2,5
210,14,85,14,2,3,2,62,10,420,540,1,5
211,6,586,8,2,3,1,11,71,300,600,2,5
212,14,431,15,2,3,2,35,95,420,540,2,5
213,6,59,6,1,3,2,14,70,60,180,3,5
214,8,76,8,2,3,1,31,27,300,600,3,5
215,9,515,10,1,3,2,14,76,180,300,2,5
216,1,400,2,2,3,1,55,24,60,180,1,5
217,8,104,8,1,3,1,84,0,180,300,4,5
218,14,287,14,2,3,1,39,80,420,540,1,5
219,2,418,2,2,3,1,3,8,420,540,2,5
220,1,503,2,2,3,1,17,55,180,300,1,5
221,4,87,4,2,3,1,69,46,180,300,2,5
222,5,443,7,1,3,2,2,72,60,180,3,5
223,2,221,3,2,3,2,34,24,0,300,4,5
224,6,258,6,2,3,1,56,71,420,540,2,5
225,3,536,5,2,3,2,21,46,180,300,2,5
226,2,382,2,2,3,1,78,86,420,540,2,5
227,10,3,10,2,3,2,80,44,420,540,2,5
228,11,373,12,2,3,1,81,40,180,300,2,5
229,1,567,2,2,3,2,39,33,60,180,2,5
230,4,540,5,2,3,1,6,30,180,300,3,5
231,7,112,7,2,3,2,49,69,420,540,4,5
232,8,10,8,2,3,2,25,91,420,540,3,5
233,3,436,5,1,3,1,83,15,0,300,1,5
234,1,178,3,2,3,1,100,85,60,180,1,5
235,3,372,4,1,3,2,91,42,180,300,2,5
236,7,141,8,2,3,1,17,21,420,540,2,5
237,7,81,7,2,3,2,37,91,180,300,3,5
238,14,190,14,2,3,2,18,42,300,600,1,5
239,4,180,5,2,3,1,94,8,60,180,2,5
240,7,519,9,2,3,2,76,71,60,180,4,5
241,11,419,12,2,3,2,21,59,180,300,4,5
242,1,443,2,2,3,2,96,9,0,300,1,5
243,5,153,6,2,3,2,27,84,300,600,3,5
244,8,475,9,1,3,1,47,66,0,300,2,5
245,4,97,4,1,3,2,12,2,180,300,2,5
246,12,249,13,2,3,2,94,93,420,540,2,5
247,10,558,11,2,3,2,91,7,420,540,2,5
248,2,561,4,2,3,2,48,71,60,180,3,5
249,10,167,10,2,3,2,27,99,420,540,4,5
250,6,438,7,1,3,1,59,43,0,300,3,5
251,13,218,13,2,3,1,36,63,420,540,2,5
252,6,564,8,2,3,2,72,3,180,300,1,5
253,7,46,8,2,3,2,49,64,0,300,1,5
254,4,510,6,2,3,2,12,13,0,300,3,5
255,11,12,11,1,3,2,47,23,60,180,3,5
256,1,56,1,2,3,2,35,52,0,300,1,5
257,11,477,12,2,3,2,95,15,300,420,2,5
258,12,371,13,2,3,2,48,11,60,180,3,5
259,11,230,11,2,3,1,20,8,300,600,4,5
260,3,449,5,2,3,1,62,47,420,540,3,5
261,3,204,5,1,3,2,33,59,0,300,2,5
262,13,269,13,2,3,2,36,92,420,540,4,5
263,3,421,5,2,3,1,7,50,180,300,2,5
264,5,16,5,1,3,2,1,66,60,180,2,5
265,11,216,11,2,3,2,68,95,300,420,3,5
266,7,93,8,2,3,1,60,70,0,300,2,5
267,14,272,14,2,3,2,27,2,300,420,2,5
268,3,417,3,2,3,2,90,56,420,540,3,5
269,12,539,14,2,3,1,100,67,0,300,4,5
270,6,512,7,2,3,2,87,12,420,540,1,5
271,1,157,1,2,3,1,95,2,300,420,3,5
272,3,335,4,1,3,1,24,19,180,300,3,5
273,4,593,5,1,3,1,63,70,60,180,4,5
274,5,169,5,2,3,2,18,73,420,540,3,5
275,7,132,7,2,3,2,17,87,300,420,2,5
276,1,543,3,2,3,1,96,41,180,300,2,5
277,8,132,8,2,3,2,56,99,180,300,4,5
278,5,319,5,2,3,2,83,38,420,540,3,5
279,5,287,7,1,3,1,78,70,0,300,3,5
280,1,529,2,2,3,2,34,54,0,300,3,5
281,6,323,7,1,3,2,27,75,0,300,4,5
282,10,478,12,2,3,2,34,5,300,420,4,5
283,12,491,14,2,3,2,55,88,60,180,4,5
284,12,131,12,1,3,2,55,30,180,300,1,5
285,3,481,4,2,3,2,80,59,60,180,1,5
286,3,458,4,2,3,2,68,25,300,420,2,5
287,11,478,13,2,3,2,5,57,300,600,1,5
288,1,577,3,2,3,2,37,41,60,180,4,5
289,6,382,6,2,3,2,90,88,420,540,4,5
290,13,504,14,1,3,2,20,50,0,300,2,5
291,8,323,8,2,3,2,82,27,420,540,1,5
292,8,97,8,2,3,2,41,86,180,300,2,5
293,5,281,6,2,3,1,93,99,60,180,1,5
294,7,344,8,2,3,2,42,63,420,540,1,5
295,5,487,7,2,3,1,24,10,60,180,2,5
296,6,511,8,1,3,1,46,54,0,300,4,5
297,14,349,15,1,3,1,60,62,180,300,3,5
298,9,41,9,2,3,1,100,13,300,420,4,5
299,6,409,7,2,3,1,35,8,420,540,4,5
300,12,130,12,2,3,2,90,36,420,540,2,5
301,10,311,10,2,3,2,96,37,420,540,3,5
302,14,583,15,2,3,1,45,21,0,300,3,5
303,3,225,4,1,3,2,1,34,60,180,3,5
304,12,503,13,2,3,1,2,95,60,180,1,5
305,1,313,3,2,3,2,27,20,420,540,2,5
306,8,271,8,2,3,2,46,16,300,420,1,5
307,7,491,9,2,3,1,21,71,420,540,4,5
308,14,34,14,1,3,2,81,41,60,180,2,5
309,5,111,6,1,3,2,0,3,180,300,1,5
310,4,556,5,2,3,1,52,9,300,420,2,5
311,4,249,5,2,3,2,33,28,420,540,3,5
312,1,492,2,2,3,1,11,24,420,540,1,5
313,4,57,4,2,3,1,80,19,60,180,3,5
314,3,536,5,2,3,1,53,13,60,180,3,5
315,2,400,3,2,3,1,36,81,300,600,4,5
316,5,111,5,1,3,2,60,76,180,300,1,5
317,11,476,13,2,3,1,53,27,0,300,1,5
318,5,564,7,2,3,2,35,23,60,180,4,5
319,3,479,5,2,3,2,59,76,180,300,3,5
320,13,397,14,1,3,1,99,10,0,300,4,5
321,8,517,9,2,3,1,52,94,180,300,2,5
322,2,334,3,2,3,2,96,75,180,300,1,5
323,11,287,12,2,3,2,72,48,0,300,2,5
324,11,397,11,2,3,1,52,1,420,540,3,5
325,3,81,3,2,3,2,53,56,420,540,2,5
326,4,149,4,2,3,2,79,85,300,420,2,5
327,8,231,8,2,3,1,54,46,300,420,1,5
328,9,484,10,1,3,1,96,81,180,300,2,5
329,1,168,1,2,3,2,100,52,300,420,2,5
330,11,477,13,1,3,2,98,74,60,180,2,5
331,12,131,13,2,3,2,51,26,420,540,4,5
332,9,394,10,1,3,1,67,53,0,300,3,5
333,13,314,14,2,3,2,86,53,300,600,1,5
334,5,421,6,2,3,2,67,46,420,540,3,5
335,2,171,2,2,3,1,59,88,300,600,1,5
336,11,384,12,2,3,2,37,10,420,540,3,5
337,8,465,10,2,3,1,62,16,180,300,4,5
338,8,398,10,1,3,2,11,84,60,180,3,5
339,6,162,7,2,3,2,52,22,180,300,1,5
340,1,26,2,1,3,2,38,97,60,180,3,5
341,13,551,15,2,3,2,18,75,300,600,3,5
342,1,443,3,1,3,1,29,94,60,180,3,5
343,9,168,10,2,3,1,22,33,300,600,3,5
344,10,558,11,2,3,1,88,78,60,180,1,5
345,1,543,2,2,3,2,99,44,0,300,4,5
346,9,30,10,2,3,2,56,4,300,600,3,5
347,12,225,13,1,3,1,39,10,0,300,4,5
348,13,77,13,2,3,2,4,92,300,420,1,5
349,14,195,15,2,3,2,51,15,0,300,4,5
350,2,351,3,1,3,2,33,0,180,300,4,5
351,11,80,12,2,3,2,78,6,60,180,2,5
352,2,339,2,2,3,2,49,2,420,540,3,5
353,5,506,6,2,3,1,32,71,180,300,4,5
354,1,447,3,2,3,1,8,89,180,300,4,5
355,6,374,6,2,3,1,79,16,420,540,3,5
356,9,592,11,2,3,2,95,42,300,600,3,5
357,6,340,6,2,3,2,16,47,420,540,3,5
358,8,101,8,2,3,1,32,81,420,540,3,5
359,1,547,3,2,3,1,19,36,300,420,2,5
360,8,361,9,1,3,1,5,4,180,300,3,5
361,1,266,1,2,3,1,65,12,420,540,2,5
362,8,191,8,2,3,2,7,46,420,540,4,5
363,3,233,3,2,3,1,24,61,300,420,2,5
364,10,548,12,1,3,2,67,31,0,300,1,5
365,11,536,13,2,3,1,69,9,0,300,2,5
366,4,348,5,2,3,2,50,59,420,540,3,5
367,7,527,9,2,3,1,30,16,60,180,1,5
368,4,201,5,1,3,2,67,21,60,180,4,5
369,1,567,2,1,3,2,14,12,0,300,3,5
370,8,554,9,2,3,2,42,10,300,600,4,5
371,14,347,14,2,3,2,71,6,420,540,2,5
372,1,135,1,2,3,1,69,64,180,300,1,5
373,4,59,4,2,3,2,34,63,0,300,1,5
374,9,460,10,2,3,2,62,77,420,540,2,5
375,12,58,12,2,3,2,98,64,0,300,3,5
376,13,133,13,2,3,2,65,59,420,540,2,5
377,11,453,13,2,3,1,94,94,0,300,1,5
378,5,547,7,2,3,1,69,69,0,300,4,5
379,3,519,5,1,3,2,53,0,0,300,2,5
380,7,515,8,1,3,2,44,42,60,180,3,5
381,14,459,16,2,3,1,37,3,60,180,4,5
382,11,438,12,2,3,2,38,4,0,300,1,5
383,12,155,13,1,3,2,10,49,0,300,4,5
384,1,134,2,1,3,1,90,52,60,180,1,5
385,14,593,15,2,3,1,53,77,300,420,3,5
386,1,478,3,1,3,1,64,19,60,180,4,5
387,11,409,11,2,3,1,79,80,420,540,4,5
388,4,292,4,2,3,2,5,94,420,540,1,5
389,4,285,4,2,3,1,71,30,300,600,1,5
390,13,476,15,2,3,1,58,17,0,300,2,5
391,11,537,12,2,3,1,66,74,60,180,1,5
392,9,240,10,1,3,1,51,57,0,300,1,5
393,4,293,4,2,3,2,40,85,420,540,3,5
394,8,413,8,2,3,1,29,66,420,540,1,5
395,11,252,13,1,3,2,18,100,180,300,3,5
396,7,5,7,1,3,1,47,42,60,180,3,5
397,9,268,9,2,3,1,8,72,300,600,3,5
398,3,42,3,2,3,1,25,18,420,540,2,5
399,2,404,2,2,3,1,86,66,420,540,3,5
400,1,332,1,2,3,1,32,29,420,540,1,5
401,6,473,7,1,3,2,37,58,0,300,4,5
402,4,501,5,2,3,2,19,44,420,540,3,5
403,10,419,10,2,3,1,39,75,420,540,2,5
404,3,19,3,1,3,2,24,56,60,180,2,5
405,7,18,7,2,3,1,21,74,0,300,4,5
406,7,136,8,2,3,2,16,26,60,180,3,5
407,5,253,5,2,3,2,77,27,300,420,1,5
408,1,502,3,2,3,2,20,31,300,420,3,5
409,2,212,3,2,3,2,68,16,60,180,4,5
410,2,288,2,2,3,1,80,86,300,420,2,5
411,12,36,13,2,3,1,33,18,60,180,2,5
412,12,261,12,2,3,2,28,42,420,540,4,5
413,13,80,13,2,3,2,2,62,300,600,1,5
414,7,31,8,2,3,1,26,95,0,300,4,5
415,6,141,7,2,3,1,69,43,0,300,2,5
416,3,577,5,1,3,2,17,100,60,180,4,5
417,2,349,3,2,3,1,7,84,300,600,3,5
418,8,90,8,2,3,2,70,47,300,600,3,5
419,7,372,8,2,3,2,100,84,60,180,1,5
420,8,556,9,1,3,2,9,21,180,300,4,5
421,8,326,8,2,3,1,17,77,420,540,3,5
422,9,259,9,2,3,1,0,77,420,540,4,5
423,9,147,10,1,3,2,94,56,0,300,2,5
424,8,468,10,2,3,2,98,66,0,300,3,5
425,1,210,1,2,3,1,40,16,420,540,4,5
426,9,490,11,1,3,2,19,37,180,300,4,5
427,13,233,14,2,3,2,2,13,60,180,1,5
428,5,332,6,2,3,2,74,92,300,420,2,5
429,4,408,5,2,3,1,17,86,60,180,3,5
430,12,523,14,2,3,2,17,94,300,420,4,5
431,4,325,4,2,3,2,57,11,420,540,3,5
432,1,99,1,1,3,2,92,26,180,300,1,5
433,1,184,1,2,3,1,79,40,300,420,3,5
434,8,164,9,2,3,2,1,63,420,540,3,5
435,7,343,8,1,3,1,63,34,60,180,2,5
436,5,338,5,2,3,2,40,85,420,540,2,5
437,3,70,3,2,3,1,90,63,420,540,1,5
438,13,511,14,2,3,2,74,75,60,180,3,5
439,13,214,13,2,3,2,40,56,420,540,1,5
440,12,324,12,2,3,2,96,55,420,540,1,5
441,4,244,4,2,3,1,83,73,300,420,3,5
442,14,112,15,2,3,1,62,41,420,540,2,5
443,7,231,8,1,3,1,6,58,60,180,1,5
444,12,227,12,2,3,1,12,94,420,540,3,5
445,7,137,7,1,3,1,72,43,180,300,3,5
446,14,160,15,1,3,2,41,72,60,180,3,5
447,11,348,12,1,3,1,26,19,180,300,4,5
448,6,408,6,2,3,2,53,93,420,540,1,5
449,5,427,6,1,3,2,50,14,60,180,4,5
450,14,450,15,1,3,2,12,57,0,300,3,5
451,5,57,6,1,3,2,56,7,180,300,2,5
452,12,163,12,2,3,2,40,6,180,300,3,5
453,8,8,8,1,3,2,19,66,60,180,2,5
454,1,160,2,2,3,2,38,34,180,300,4,5
455,5,541,6,2,3,2,6,82,180,300,2,5
456,8,230,8,2,3,1,36,31,420,540,2,5
457,1,451,2,2,3,2,7,35,0,300,3,5
458,4,139,5,2,3,1,10,39,180,300,1,5
459,5,596,7,2,3,1,69,63,0,300,4,5
460,2,304,2,2,3,1,31,79,420,540,3,5
461,13,407,13,2,3,1,43,85,420,540,3,5
462,1,155,2,1,3,2,63,89,180,300,4,5
463,1,28,2,1,3,2,23,91,180,300,1,5
464,5,574,7,2,3,1,68,8,300,600,1,5
465,13,410,14,2,3,2,20,90,420,540,4,5
466,14,246,14,2,3,2,48,89,300,420,1,5
467,11,151,11,2,3,2,40,37,420,540,3,5
468,2,361,2,2,3,1,16,87,420,540,2,5
469,1,371,3,1,3,1,58,99,60,180,2,5
470,14,438,15,2,3,1,41,39,300,420,1,5
471,9,432,10,2,3,1,76,76,0,300,3,5
472,6,336,6,2,3,1,81,21,420,540,1,5
473,4,36,5,2,3,1,37,4,180,300,3,5
474,11,334,11,2,3,2,29,4,420,540,2,5
475,1,114,1,1,3,1,38,32,180,300,3,5
476,11,192,12,1,3,1,68,52,180,300,2,5
477,8,8,8,2,3,1,0,1,180,300,4,5
478,9,171,10,2,3,1,41,71,180,300,4,5
479,5,372,5,2,3,2,42,91,420,540,3,5
480,7,186,7,2,3,2,2,97,300,600,1,5
481,13,95,13,1,3,2,36,13,180,300,2,5
482,1,120,2,2,3,1,99,38,60,180,2,5
483,4,73,5,1,3,2,62,95,180,300,3,5
484,10,236,10,2,3,1,100,45,300,420,3,5
485,9,567,11,2,3,1,98,19,180,300,3,5
486,13,131,13,1,3,1,7,96,180,300,3,5
487,11,6,12,2,3,2,96,32,180,300,1,5
488,7,510,9,2,3,1,59,24,60,180,2,5
489,8,532,10,2,3,2,61,7,60,180,4,5
490,7,142,7,1,3,1,21,3,180,300,1,5
491,5,23,5,2,3,2,49,64,0,300,3,5
492,14,239,14,2,3,1,88,50,420,540,1,5
493,11,305,11,2,3,2,88,38,420,540,3,5
494,9,410,9,2,3,1,98,34,420,540,1,5
495,8,412,9,2,3,1,59,68,300,420,4,5
496,2,546,3,2,3,2,13,33,60,180,2,5
497,11,208,12,2,3,1,77,1,0,300,3,5
498,8,403,9,1,3,2,9,91,0,300,1,5
499,11,551,13,1,3,2,49,31,0,300,2,5
500,9,417,9,2,3,1,54,64,420,540,2,5
501,7,479,9,2,3,2,60,35,420,540,2,5
502,8,31,9,1,3,1,34,60,60,180,1,5
503,7,422,9,2,3,2,44,38,300,420,1,5
504,1,595,2,2,3,2,62,45,420,540,4,5
505,5,521,7,2,3,2,53,31,180,300,4,5
506,14,79,15,2,3,1,48,82,180,300,3,5
507,1,146,1,1,3,1,69,63,180,300,3,5
508,12,422,14,2,3,1,47,47,180,300,3,5
509,14,473,15,2,3,1,8,5,180,300,4,5
510,4,442,6,1,3,1,13,96,0,300,1,5
511,13,486,14,2,3,1,83,47,0,300,3,5
512,12,430,14,2,3,2,73,8,60,180,1,5
513,5,332,6,2,3,1,54,23,60,180,2,5
514,9,485,10,2,3,2,33,44,180,300,2,5
515,8,78,8,1,3,2,50,41,180,300,1,5
516,9,54,9,1,3,2,7,68,60,180,2,5
517,14,104,14,1,3,1,39,77,180,300,1,5
518,9,486,10,1,3,1,8,8,180,300,3,5
519,9,250,10,1,3,1,57,72,180,300,4,5
520,13,284,13,2,3,2,79,27,300,420,4,5
521,7,571,9,2,3,1,72,55,0,300,4,5
522,3,346,3,2,3,2,70,86,420,540,4,5
523,4,291,4,2,3,2,97,27,420,540,2,5
524,7,561,8,1,3,2,42,67,180,300,2,5
525,6,339,6,2,3,1,69,12,420,540,2,5
526,1,81,1,1,3,1,18,88,180,300,3,5
527,12,511,13,1,3,1,42,56,180,300,4,5
528,12,508,13,1,3,1,25,88,60,180,4,5
529,12,318,12,2,3,2,32,50,420,540,1,5
530,13,407,13,2,3,1,48,61,420,540,2,5
